line,id,source_file,type,course_code,decision,issues,question,answer
1157,IR-MP-LMPU3192-026,intelligent_robotics_qa_pairs.jsonl,subject_clos,LMPU3192,keep,,What are the course learning outcomes for LMPU3192 Falsafah dan Isu Semasa?,"Course learning outcomes for LMPU3192 Falsafah dan Isu Semasa: Explain current issues based on philosophy, National Philosophy of Education and Rukun Negara.; Explain current issues based on the main flow of thinking in various philosophies.; Analyze current issues through a comparative perspective of philosophy as a basis for intercultural dialogue."
1158,IR-MP-LMPU3192-027,intelligent_robotics_qa_pairs.jsonl,subject_clo_item,LMPU3192,keep,,What is CLO 1 for LMPU3192?,"CLO 1 for LMPU3192 Falsafah dan Isu Semasa: Explain current issues based on philosophy, National Philosophy of Education and Rukun Negara."
1159,IR-MP-LMPU3192-028,intelligent_robotics_qa_pairs.jsonl,subject_clo_item,LMPU3192,keep,,What is CLO 2 for LMPU3192?,CLO 2 for LMPU3192 Falsafah dan Isu Semasa: Explain current issues based on the main flow of thinking in various philosophies.
1160,IR-MP-LMPU3192-029,intelligent_robotics_qa_pairs.jsonl,subject_clo_item,LMPU3192,keep,,What is CLO 3 for LMPU3192?,CLO 3 for LMPU3192 Falsafah dan Isu Semasa: Analyze current issues through a comparative perspective of philosophy as a basis for intercultural dialogue.
1161,IR-MP-LMPU3192-030,intelligent_robotics_qa_pairs.jsonl,subject_source,LMPU3192,keep,,What sources were used for LMPU3192 Falsafah dan Isu Semasa?,LMPU3192 Falsafah dan Isu Semasa uses source structure BSc-IR-March-2026-T2610.pdf and source detail LMPU3192 — Falsafah dan Isu Semasa.pdf.
1162,IR-MP-LMPU3192-031,intelligent_robotics_qa_pairs.jsonl,subject_notes,LMPU3192,keep,,What notes are listed for LMPU3192 Falsafah dan Isu Semasa?,Notes for LMPU3192 Falsafah dan Isu Semasa: None specified.
1163,IR-MP-LMPU3192-032,intelligent_robotics_qa_pairs.jsonl,subject_full_outline,LMPU3192,keep,,Show the full subject outline for LMPU3192 Falsafah dan Isu Semasa.,"Subject Code: LMPU3192

Title: Falsafah dan Isu Semasa

Aliases: Philosophy and Current Issues

Category: mpu

Group: university

Year: 1

Trimester: 2

Intake Cycle Label: July/August 2026

Credit Hours: 2

Contact Hours: 26 hours

Pre-Requisite: Nil

Objective:
To equip students to think critically and logically, to debate analytically and methodically, and to respond more sensibly and judiciously to the different challenges of current issues and ideologies.

Assessment:
- Assignment 1: 30%
- Presentation: 20%
- Quiz: 20%
- Assignment 2: 30%

Course Contents:
- Introduction to philosophy
- Metaphysics
- Epistemology
- Ideology
- Philosophy in life
- Logic
- Psychology and sociology
- Decolonization
- Selected case study on philosophy and current issues

Course Learning Outcomes:
- Explain current issues based on philosophy, National Philosophy of Education and Rukun Negara.
- Explain current issues based on the main flow of thinking in various philosophies.
- Analyze current issues through a comparative perspective of philosophy as a basis for intercultural dialogue.

Source Structure: BSc-IR-March-2026-T2610.pdf

Source Detail: LMPU3192 — Falsafah dan Isu Semasa.pdf"
1164,IR-MP-LMPU3192-033,intelligent_robotics_qa_pairs.jsonl,subject_study_scope,LMPU3192,keep,,What should a student know from LMPU3192 Falsafah dan Isu Semasa?,"LMPU3192 Falsafah dan Isu Semasa objective: To equip students to think critically and logically, to debate analytically and methodically, and to respond more sensibly and judiciously to the different challenges of current issues and ideologies. Key contents: Introduction to philosophy; Metaphysics; Epistemology; Ideology; Philosophy in life; Logic; Psychology and sociology; Decolonization; Selected case study on philosophy and current issues Learning outcomes: Explain current issues based on philosophy, National Philosophy of Education and Rukun Negara.; Explain current issues based on the main flow of thinking in various philosophies.; Analyze current issues through a comparative perspective of philosophy as a basis for intercultural dialogue."
1165,IR-MP-LMPU3182-001,intelligent_robotics_qa_pairs.jsonl,subject_overview,LMPU3182,keep,,What is LMPU3182 Penghayatan Etika dan Peradaban about?,LMPU3182 Penghayatan Etika dan Peradaban is a mpu subject in the university group. Objective: Untuk mempersiapkan pelajar menghayati etika dan peradaban yang wujud dalam masyarakat kepelbagaian etnik di Malaysia.
1166,IR-MP-LMPU3182-002,intelligent_robotics_qa_pairs.jsonl,subject_code_to_name,LMPU3182,keep,,What is the title of LMPU3182?,LMPU3182 is Penghayatan Etika dan Peradaban.
1167,IR-MP-LMPU3182-003,intelligent_robotics_qa_pairs.jsonl,subject_name_to_code,LMPU3182,keep,,What is the subject code for Penghayatan Etika dan Peradaban?,The subject code for Penghayatan Etika dan Peradaban is LMPU3182.
1168,IR-MP-LMPU3182-004,intelligent_robotics_qa_pairs.jsonl,subject_aliases,LMPU3182,keep,,What aliases are listed for LMPU3182 Penghayatan Etika dan Peradaban?,Aliases for LMPU3182 Penghayatan Etika dan Peradaban: Appreciation of Ethics and Civilizations
1169,IR-MP-LMPU3182-005,intelligent_robotics_qa_pairs.jsonl,subject_placement,LMPU3182,keep,,When is LMPU3182 Penghayatan Etika dan Peradaban placed in the Intelligent Robotics plan?,"LMPU3182 Penghayatan Etika dan Peradaban is listed in Year 1, Trimester 3, intake cycle October/November 2026."
1170,IR-MP-LMPU3182-006,intelligent_robotics_qa_pairs.jsonl,subject_credits,LMPU3182,keep,,How many credit hours is LMPU3182?,LMPU3182 Penghayatan Etika dan Peradaban carries 2 credit hour(s).
1171,IR-MP-LMPU3182-007,intelligent_robotics_qa_pairs.jsonl,subject_contact_hours,LMPU3182,keep,,What are the contact hours for LMPU3182?,LMPU3182 Penghayatan Etika dan Peradaban contact hours: 26 hours.
1172,IR-MP-LMPU3182-008,intelligent_robotics_qa_pairs.jsonl,subject_prerequisite,LMPU3182,keep,,What prerequisite does Master&Plan list for LMPU3182 Penghayatan Etika dan Peradaban?,Prerequisite for LMPU3182 Penghayatan Etika dan Peradaban: Nil
1173,IR-MP-LMPU3182-009,intelligent_robotics_qa_pairs.jsonl,subject_objective,LMPU3182,keep,,What is the objective of LMPU3182 Penghayatan Etika dan Peradaban?,Untuk mempersiapkan pelajar menghayati etika dan peradaban yang wujud dalam masyarakat kepelbagaian etnik di Malaysia.
1174,IR-MP-LMPU3182-010,intelligent_robotics_qa_pairs.jsonl,subject_assessment,LMPU3182,keep,,How is LMPU3182 Penghayatan Etika dan Peradaban assessed?,Assignment 1: 30%; Presentation: 20%; Quiz: 20%; Assignment 2: 30%.
1175,IR-MP-LMPU3182-011,intelligent_robotics_qa_pairs.jsonl,subject_assessment_item,LMPU3182,keep,,What is assessment item 1 for LMPU3182?,"Assessment item 1 for LMPU3182 Penghayatan Etika dan Peradaban: Assignment 1, 30%."
1176,IR-MP-LMPU3182-012,intelligent_robotics_qa_pairs.jsonl,subject_assessment_item,LMPU3182,keep,,What is assessment item 2 for LMPU3182?,"Assessment item 2 for LMPU3182 Penghayatan Etika dan Peradaban: Presentation, 20%."
1177,IR-MP-LMPU3182-013,intelligent_robotics_qa_pairs.jsonl,subject_assessment_item,LMPU3182,keep,,What is assessment item 3 for LMPU3182?,"Assessment item 3 for LMPU3182 Penghayatan Etika dan Peradaban: Quiz, 20%."
1178,IR-MP-LMPU3182-014,intelligent_robotics_qa_pairs.jsonl,subject_assessment_item,LMPU3182,keep,,What is assessment item 4 for LMPU3182?,"Assessment item 4 for LMPU3182 Penghayatan Etika dan Peradaban: Assignment 2, 30%."
1179,IR-MP-LMPU3182-015,intelligent_robotics_qa_pairs.jsonl,subject_laboratory,LMPU3182,keep,,Does LMPU3182 Penghayatan Etika dan Peradaban have laboratory work?,Laboratory for LMPU3182 Penghayatan Etika dan Peradaban: None specified.
1180,IR-MP-LMPU3182-016,intelligent_robotics_qa_pairs.jsonl,subject_topics,LMPU3182,keep,,What topics are covered in LMPU3182 Penghayatan Etika dan Peradaban?,Course contents for LMPU3182 Penghayatan Etika dan Peradaban: Pengenalan Penghayatan Etika dan Peradaban Dalam Acuan Malaysia; Konsep Etika dan Peradaban; Etika dan Peradaban Dalam Masyarakat Kepelbagaian; Warisan dan Pendigitalan Sejagat; Pemantapan Kesepaduan Nasional Malaysia; Pembinaan Peradaban Majmuk di Malaysia; Teknologi Maklumat dan Komunikasi Penggerak Kesepaduan Nasional di Malaysia; Peranan Etika dan Peradaban Mendokong Tanggungjawab Sosial di Malaysia; Cabaran Kelestarian Etika dan Peradaban di Malaysia; Perlembagaan sebagai Tapak Integrasi dan Wahana Etika dan Peradaban di Malaysia
1181,IR-MP-LMPU3182-017,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,LMPU3182,keep,,What is topic 1 in LMPU3182?,Topic 1 in LMPU3182 Penghayatan Etika dan Peradaban: Pengenalan Penghayatan Etika dan Peradaban Dalam Acuan Malaysia.
1182,IR-MP-LMPU3182-018,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,LMPU3182,keep,,What is topic 2 in LMPU3182?,Topic 2 in LMPU3182 Penghayatan Etika dan Peradaban: Konsep Etika dan Peradaban.
1183,IR-MP-LMPU3182-019,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,LMPU3182,keep,,What is topic 3 in LMPU3182?,Topic 3 in LMPU3182 Penghayatan Etika dan Peradaban: Etika dan Peradaban Dalam Masyarakat Kepelbagaian.
1184,IR-MP-LMPU3182-020,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,LMPU3182,keep,,What is topic 4 in LMPU3182?,Topic 4 in LMPU3182 Penghayatan Etika dan Peradaban: Warisan dan Pendigitalan Sejagat.
1185,IR-MP-LMPU3182-021,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,LMPU3182,keep,,What is topic 5 in LMPU3182?,Topic 5 in LMPU3182 Penghayatan Etika dan Peradaban: Pemantapan Kesepaduan Nasional Malaysia.
1186,IR-MP-LMPU3182-022,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,LMPU3182,keep,,What is topic 6 in LMPU3182?,Topic 6 in LMPU3182 Penghayatan Etika dan Peradaban: Pembinaan Peradaban Majmuk di Malaysia.
1187,IR-MP-LMPU3182-023,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,LMPU3182,keep,,What is topic 7 in LMPU3182?,Topic 7 in LMPU3182 Penghayatan Etika dan Peradaban: Teknologi Maklumat dan Komunikasi Penggerak Kesepaduan Nasional di Malaysia.
1188,IR-MP-LMPU3182-024,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,LMPU3182,keep,,What is topic 8 in LMPU3182?,Topic 8 in LMPU3182 Penghayatan Etika dan Peradaban: Peranan Etika dan Peradaban Mendokong Tanggungjawab Sosial di Malaysia.
1189,IR-MP-LMPU3182-025,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,LMPU3182,keep,,What is topic 9 in LMPU3182?,Topic 9 in LMPU3182 Penghayatan Etika dan Peradaban: Cabaran Kelestarian Etika dan Peradaban di Malaysia.
1190,IR-MP-LMPU3182-026,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,LMPU3182,keep,,What is topic 10 in LMPU3182?,Topic 10 in LMPU3182 Penghayatan Etika dan Peradaban: Perlembagaan sebagai Tapak Integrasi dan Wahana Etika dan Peradaban di Malaysia.
1191,IR-MP-LMPU3182-027,intelligent_robotics_qa_pairs.jsonl,subject_clos,LMPU3182,keep,,What are the course learning outcomes for LMPU3182 Penghayatan Etika dan Peradaban?,"Course learning outcomes for LMPU3182 Penghayatan Etika dan Peradaban: Menjelaskan konsep etika dan peradaban dalam konteks penghayatannya mengikut acuan Malaysia.; Menganalisis sistem, tahap perkembangan, kemajuan sosial dan kebudayaan merentas etnik.; Membincangkan isu kontemporari berkaitan ekonomi, politik, sosial, budaya dan alam sekitar daripada perspektif etika dan peradaban."
1192,IR-MP-LMPU3182-028,intelligent_robotics_qa_pairs.jsonl,subject_clo_item,LMPU3182,keep,,What is CLO 1 for LMPU3182?,CLO 1 for LMPU3182 Penghayatan Etika dan Peradaban: Menjelaskan konsep etika dan peradaban dalam konteks penghayatannya mengikut acuan Malaysia.
1193,IR-MP-LMPU3182-029,intelligent_robotics_qa_pairs.jsonl,subject_clo_item,LMPU3182,keep,,What is CLO 2 for LMPU3182?,"CLO 2 for LMPU3182 Penghayatan Etika dan Peradaban: Menganalisis sistem, tahap perkembangan, kemajuan sosial dan kebudayaan merentas etnik."
1194,IR-MP-LMPU3182-030,intelligent_robotics_qa_pairs.jsonl,subject_clo_item,LMPU3182,keep,,What is CLO 3 for LMPU3182?,"CLO 3 for LMPU3182 Penghayatan Etika dan Peradaban: Membincangkan isu kontemporari berkaitan ekonomi, politik, sosial, budaya dan alam sekitar daripada perspektif etika dan peradaban."
1195,IR-MP-LMPU3182-031,intelligent_robotics_qa_pairs.jsonl,subject_source,LMPU3182,keep,,What sources were used for LMPU3182 Penghayatan Etika dan Peradaban?,LMPU3182 Penghayatan Etika dan Peradaban uses source structure BSc-IR-March-2026-T2610.pdf and source detail LMPU3182 — Penghayatan Etika dan Peradaban.pdf.
1196,IR-MP-LMPU3182-032,intelligent_robotics_qa_pairs.jsonl,subject_notes,LMPU3182,keep,,What notes are listed for LMPU3182 Penghayatan Etika dan Peradaban?,Notes for LMPU3182 Penghayatan Etika dan Peradaban: Local-student MPU-U1 option.
1197,IR-MP-LMPU3182-033,intelligent_robotics_qa_pairs.jsonl,subject_full_outline,LMPU3182,keep,,Show the full subject outline for LMPU3182 Penghayatan Etika dan Peradaban.,"Subject Code: LMPU3182

Title: Penghayatan Etika dan Peradaban

Aliases: Appreciation of Ethics and Civilizations

Category: mpu

Group: university

Year: 1

Trimester: 3

Intake Cycle Label: October/November 2026

Credit Hours: 2

Contact Hours: 26 hours

Pre-Requisite: Nil

Objective:
Untuk mempersiapkan pelajar menghayati etika dan peradaban yang wujud dalam masyarakat kepelbagaian etnik di Malaysia.

Assessment:
- Assignment 1: 30%
- Presentation: 20%
- Quiz: 20%
- Assignment 2: 30%

Course Contents:
- Pengenalan Penghayatan Etika dan Peradaban Dalam Acuan Malaysia
- Konsep Etika dan Peradaban
- Etika dan Peradaban Dalam Masyarakat Kepelbagaian
- Warisan dan Pendigitalan Sejagat
- Pemantapan Kesepaduan Nasional Malaysia
- Pembinaan Peradaban Majmuk di Malaysia
- Teknologi Maklumat dan Komunikasi Penggerak Kesepaduan Nasional di Malaysia
- Peranan Etika dan Peradaban Mendokong Tanggungjawab Sosial di Malaysia
- Cabaran Kelestarian Etika dan Peradaban di Malaysia
- Perlembagaan sebagai Tapak Integrasi dan Wahana Etika dan Peradaban di Malaysia

Course Learning Outcomes:
- Menjelaskan konsep etika dan peradaban dalam konteks penghayatannya mengikut acuan Malaysia.
- Menganalisis sistem, tahap perkembangan, kemajuan sosial dan kebudayaan merentas etnik.
- Membincangkan isu kontemporari berkaitan ekonomi, politik, sosial, budaya dan alam sekitar daripada perspektif etika dan peradaban.

Source Structure: BSc-IR-March-2026-T2610.pdf

Source Detail: LMPU3182 — Penghayatan Etika dan Peradaban.pdf

Notes:
- Local-student MPU-U1 option."
1198,IR-MP-LMPU3182-034,intelligent_robotics_qa_pairs.jsonl,subject_study_scope,LMPU3182,keep,,What should a student know from LMPU3182 Penghayatan Etika dan Peradaban?,"LMPU3182 Penghayatan Etika dan Peradaban objective: Untuk mempersiapkan pelajar menghayati etika dan peradaban yang wujud dalam masyarakat kepelbagaian etnik di Malaysia. Key contents: Pengenalan Penghayatan Etika dan Peradaban Dalam Acuan Malaysia; Konsep Etika dan Peradaban; Etika dan Peradaban Dalam Masyarakat Kepelbagaian; Warisan dan Pendigitalan Sejagat; Pemantapan Kesepaduan Nasional Malaysia; Pembinaan Peradaban Majmuk di Malaysia; Teknologi Maklumat dan Komunikasi Penggerak Kesepaduan Nasional di Malaysia; Peranan Etika dan Peradaban Mendokong Tanggungjawab Sosial di Malaysia; Cabaran Kelestarian Etika dan Peradaban di Malaysia; Perlembagaan sebagai Tapak Integrasi dan Wahana Etika dan Peradaban di Malaysia Learning outcomes: Menjelaskan konsep etika dan peradaban dalam konteks penghayatannya mengikut acuan Malaysia.; Menganalisis sistem, tahap perkembangan, kemajuan sosial dan kebudayaan merentas etnik.; Membincangkan isu kontemporari berkaitan ekonomi, politik, sosial, budaya dan alam sekitar daripada perspektif etika dan peradaban."
